step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.0,16.0,0.0,20.0251,0.051874,0.0
10,0.0,30.26490208033929,0.0,20.052,0.049567,0.0
15,0.0,38.944288616564585,0.0,20.0844,0.048333,0.0
20,0.0,44.25580100295459,0.0,20.1241,0.055624,0.0
25,0.0,50.83206285023014,0.0,20.1625,0.044333,0.0
30,0.0,58.62613329294387,0.0,20.198,0.048301,0.0
35,0.0,65.12615287039327,0.0,20.2357,0.045588,0.0
40,0.0,73.26948024947443,0.0,20.2734,0.050384,0.0
45,0.0,81.91182496043383,0.0,20.3127,0.04622,0.0
50,0.0,90.55612827737959,0.0,20.3518,0.046442,0.0
55,0.0,98.97309166768322,0.0,20.3912,0.047846,0.0
60,0.0,107.47320460425561,0.0,20.4527,0.056395,0.0
65,0.0,119.81193783217107,0.0,20.5242,0.051716,0.0
70,0.0,135.5530978628798,0.0,20.5904,0.052719,0.0
75,0.0,156.67312635042012,0.0,20.6484,0.045567,0.0
80,0.0,177.83657501768795,0.0,20.7,0.049034,0.0
85,0.0,200.76585278099301,0.0,20.7499,0.054996,0.0
90,0.0,227.43251944765973,0.0,20.7913,0.044701,0.0
95,0.0,254.09918611432644,0.0,20.8325,0.050255,0.0
100,0.0,280.76585278099304,0.0,20.8727,0.045769,0.0
105,0.0,307.4325194476596,0.0,20.9125,0.055169,0.0
110,0.0,334.0991861143262,0.0,20.9518,0.047518,0.0
115,0.0,360.76585278099276,0.0,20.9992,0.044152,0.0
120,0.15479613768425793,379.75334666203526,0.0517,21.0708,0.05281,0.0517
125,1.4506928777678827,406.4200133287018,0.0979,21.1325,0.054416,0.0979
130,2.7850503648750564,433.0866799953684,0.1018,21.191,0.051071,0.1018
135,4.1824483850947445,459.75334666203497,0.107,21.2494,0.046249,0.107
140,5.656120299384989,486.42001332870154,0.113,21.3079,0.046409,0.113
145,8.697471598047883,513.0866799953682,0.3413,21.3682,0.053286,0.3413
150,14.556553175701072,539.753346662035,0.4471,21.4268,0.046204,0.4471
155,20.459773713508405,566.4200133287019,0.4403,21.4924,0.044447,0.4403
160,26.106276638812577,593.0866799953687,0.4087,21.5446,0.048266,0.4087
165,32.13278193083622,619.7533466620356,0.4807,21.5779,0.041961,0.4807
170,37.58580901820277,646.4200133287025,0.3241,21.6094,0.055751,0.3241
175,41.17146680221226,694.4200133287023,0.289,21.6152,0.058931,0.289
180,45.181094375371075,731.7533466620357,0.2517,21.6215,0.048057,0.2517
185,47.00283498394078,758.4200133287026,0.0521,21.6536,0.056166,0.0798
190,48.36284480142935,785.0866799953694,0.1337,21.6946,0.045079,0.1337
195,49.89331440255619,811.7533466620363,0.047,21.7474,0.044929,0.047
200,50.292954967186944,854.4200133287029,0.0,21.7822,0.052365,0.0
205,50.58524056058819,902.4200133287028,0.0526,21.7907,0.047005,0.0526
210,51.28957066828589,929.0866799953696,0.0763,21.8438,0.042582,0.11
215,52.925166210280544,998.420013328703,0.0225,21.8428,0.054653,0.0264
220,52.925166210280544,1057.0866799953696,0.0,21.8246,0.05071,0.0
225,53.50170020826071,1083.753346662036,0.0585,21.8781,0.044252,0.0585
230,55.38407454102998,1121.0866799953692,0.1028,21.9623,0.054542,0.233
235,60.46062426254552,1185.0866799953694,0.1761,22.0108,0.048733,0.4784
240,64.49712937650187,1291.7533466620357,0.1874,21.9679,0.057461,0.2007
245,67.89749486057865,1345.0866799953694,0.2227,21.9977,0.045348,0.3543
250,74.44523671591514,1398.4200133287031,0.2583,22.0451,0.046563,0.5734
255,82.27453209356389,1473.0866799953699,0.2946,22.0643,0.054027,0.4881
260,87.93333483691355,1569.0866799953696,0.3257,22.0476,0.058949,0.4246
265,95.13231155917842,1665.0866799953694,0.3559,22.0113,0.045556,0.5477
270,100.9649576948055,1730.223453271983,0.3829,22.006,0.0486,0.3858
275,109.98297757394778,1735.9073196550514,0.6779,22.1288,0.040926,0.88
280,121.911961173786,1869.2406529883851,0.743,22.0758,0.052707,0.8396
285,132.84323727711748,1938.5739863217188,0.7522,22.0869,0.047954,0.7972
290,145.61013985746752,2023.907319655052,0.7636,22.1324,0.047417,0.9899
295,158.9503279850078,2119.907319655052,0.7763,22.1325,0.049671,1.0555
300,174.6680178856814,2199.907319655052,0.7897,22.1681,0.048375,1.2475
305,191.55459325613913,2285.2406529883856,0.8029,22.1961,0.052856,1.3048
310,208.2295990360933,2391.907319655053,0.8156,22.1771,0.05481,1.282
315,225.83818363613335,2498.5739863217204,0.8275,22.158,0.053842,1.2811
320,243.37529941541274,2573.240652988387,0.8361,22.1812,0.052756,1.3374
325,263.7017515169882,2637.2406529883865,0.85,22.2838,0.050177,1.6949
